App_ID,user_id,target,classify
16034.0,42841,1.0,rejected
16041.0,42847,1.0,rejected
16046.0,42852,1.0,rejected
16061.0,42867,422.8169530252827,v_good
16090.0,42896,1.0,rejected
16118.0,42925,1.0,rejected
16125.0,42933,793.1510679680351,v_good
16149.0,42959,606.1878261111111,v_good
16174.0,42984,1.0,rejected
16194.0,43005,533.2983946161683,v_good
16196.0,43007,1.0,rejected
16201.0,43012,1.0,rejected
16211.0,43024,549.9061437742822,v_good
16214.0,43027,715.2597596623737,v_good
16270.0,43087,1.0,rejected
16311.0,43130,660.5411953782553,v_good
16313.0,43131,1.0,rejected
16338.0,43161,1.0,rejected
16351.0,43175,1000.0,v_good
16356.0,43179,933.5481111801241,v_good
16369.0,40429,1.0,rejected
16377.0,43199,1.0,rejected
16382.0,43201,1.0,rejected
16404.0,43226,1.0,rejected
16429.0,43252,1.0,rejected
16436.0,43262,1.0,rejected
16441.0,43267,848.3583701666666,v_good
16449.0,43196,1.0,rejected
16464.0,43289,563.3731894375001,v_good
16473.0,43299,1.0,rejected
16486.0,43313,1000.0,v_good
16496.0,43327,1.0,rejected
16503.0,43334,1.0,rejected
16510.0,43341,519.7700109952607,v_good
16524.0,43357,1.0,rejected
16549.0,43416,1.0,rejected
16561.0,43377,1.0,rejected
16563.0,43430,1.0,rejected
16566.0,43436,1000.0,v_good
16594.0,43469,1.0,rejected
16620.0,43503,1.0,rejected
16631.0,43516,1.0,rejected
16646.0,43534,514.7254972826087,v_good
16677.0,43390,599.1100144354839,v_good
16683.0,43570,526.6557250590021,v_good
16687.0,43574,1.0,rejected
16707.0,43595,1000.0,v_good
16722.0,43614,819.2398239999999,v_good
16732.0,43617,1.0,rejected
16739.0,43633,635.3476262388504,v_good
16816.0,43723,467.9645832223702,v_good
16873.0,43785,1.0,rejected
16909.0,43826,1.0,rejected
16986.0,43902,1.0,rejected
17002.0,43919,1.0,rejected
17085.0,44003,1.0,rejected
17094.0,44012,1.0,rejected
17118.0,44037,1.0,rejected
17125.0,44044,1.0,rejected
17130.0,44050,1.0,rejected
17134.0,44054,1.0,rejected
17139.0,44060,1.0,rejected
17152.0,44073,688.008,v_good
17215.0,44138,1.0,rejected
17253.0,44179,922.0008940393337,v_good
17256.0,44181,1.0,rejected
17261.0,44187,669.6841228319005,v_good
17264.0,44194,1.0,rejected
17286.0,44219,557.7074300328754,v_good
17306.0,44239,722.8238953586373,v_good
17318.0,44252,475.39555151175836,v_good
17380.0,35884,503.4807217934586,v_good
17385.0,44317,846.0951190085605,v_good
17399.0,44331,770.7163750000001,v_good
17401.0,44333,1.0,rejected
17473.0,44412,769.200828706719,v_good
17478.0,44416,1.0,rejected
17479.0,44417,536.9288085765628,v_good
17511.0,44460,1.0,rejected
17515.0,44466,1.0,rejected
17536.0,44488,1.0,rejected
17582.0,44535,516.2015625,v_good
17603.0,44554,779.8897613065326,v_good
17624.0,44438,662.1610352500002,v_good
17659.0,44613,1.0,rejected
17682.0,44636,1.0,rejected
17742.0,44698,1.0,rejected
17750.0,44705,456.25288748627884,v_good
17838.0,44795,1.0,rejected
17853.0,43443,1.0,rejected
17887.0,44846,1.0,rejected
17911.0,44871,385.46346925133685,v_good
17974.0,44936,1.0,rejected
18001.0,44964,1000.0,v_good
18038.0,45005,393.219747211896,v_good
18069.0,45035,504.5199057327306,v_good
18070.0,45034,409.3448042788213,v_good
18092.0,45058,1.0,rejected
18139.0,45110,1.0,rejected
18150.0,45120,1.0,rejected
18155.0,45125,1.0,rejected
18160.0,45130,474.13080734335114,v_good
18180.0,45153,1.0,rejected
18200.0,45172,1000.0,v_good
18205.0,45177,1.0,rejected
18220.0,45193,663.6811958846082,v_good
18226.0,45199,1.0,rejected
18245.0,45221,461.3254902519595,v_good
18259.0,45234,1.0,rejected
18292.0,45268,1.0,rejected
18301.0,45277,1.0,rejected
18312.0,45289,1.0,rejected
18336.0,45312,1.0,rejected
18364.0,45339,1.0,rejected
18371.0,45346,1.0,rejected
18376.0,45350,1.0,rejected
18390.0,45366,1.0,rejected
18401.0,45378,1.0,rejected
18426.0,45404,438.1685009037915,v_good
18499.0,45492,1.0,rejected
18511.0,45509,1000.0,v_good
18535.0,45529,1.0,rejected
18542.0,45536,1.0,rejected
18574.0,45569,1.0,rejected
18597.0,45591,1.0,rejected
18710.0,45713,423.71177875000006,v_good
18723.0,45728,650.8890684064506,v_good
18724.0,45729,751.115237247049,v_good
18740.0,45746,1.0,rejected
18778.0,45771,1.0,rejected
18780.0,45786,846.9208083547363,v_good
18815.0,45825,1.0,rejected
18850.0,45861,1.0,rejected
18866.0,45880,1.0,rejected
18903.0,45918,1.0,rejected
18941.0,45958,1.0,rejected
18955.0,45971,1000.0,v_good
18964.0,45981,1000.0,v_good
18986.0,46004,848.912821305842,v_good
19000.0,46017,1.0,rejected
19023.0,46043,765.162372280379,v_good
19057.0,46077,1.0,rejected
19067.0,46088,1.0,rejected
19081.0,46103,540.9784995059289,v_good
19118.0,46142,1.0,rejected
19176.0,46214,1.0,rejected
19192.0,46230,1.0,rejected
19224.0,46263,1.0,rejected
19236.0,46280,1.0,rejected
19256.0,46301,1.0,rejected
19286.0,46335,1.0,rejected
19296.0,46345,1.0,rejected
19310.0,46360,505.8146726449192,v_good
19315.0,46366,1000.0,v_good
19357.0,46411,560.7277041095889,v_good
19366.0,46422,619.1450528955181,v_good
19367.0,46423,1.0,rejected
19371.0,46428,1.0,rejected
19376.0,46432,1.0,rejected
19398.0,46458,1.0,rejected
19401.0,46460,592.6046795284029,v_good
19443.0,46521,843.2458613701277,v_good
19524.0,46597,1.0,rejected
19544.0,46628,845.2067710781696,v_good
19627.0,46713,1.0,rejected
